ds,Airports,Class,y
11/23/1992,MEL-SYD,First,1488
7/10/1989,SYD-ADL,Business,284
7/17/1989,SYD-ADL,Business,424
7/24/1989,SYD-ADL,Business,338
7/31/1989,SYD-ADL,Business,426
8/7/1989,SYD-ADL,Business,377
8/14/1989,SYD-ADL,Business,261
8/21/1989,SYD-ADL,Business,0
8/28/1989,SYD-ADL,Business,0
9/4/1989,SYD-ADL,Business,0
9/11/1989,SYD-ADL,Business,0
9/18/1989,SYD-ADL,Business,0
9/25/1989,SYD-ADL,Business,0
10/2/1989,SYD-ADL,Business,0
10/9/1989,SYD-ADL,Business,87
10/16/1989,SYD-ADL,Business,19
10/23/1989,SYD-ADL,Business,79
10/30/1989,SYD-ADL,Business,111
11/6/1989,SYD-ADL,Business,29
11/13/1989,SYD-ADL,Business,30
11/20/1989,SYD-ADL,Business,33
11/27/1989,SYD-ADL,Business,43
12/4/1989,SYD-ADL,Business,60
12/11/1989,SYD-ADL,Business,225
12/18/1989,SYD-ADL,Business,103
12/25/1989,SYD-ADL,Business,165
1/1/1990,SYD-ADL,Business,189
1/8/1990,SYD-ADL,Business,247
1/15/1990,SYD-ADL,Business,290
1/22/1990,SYD-ADL,Business,300
1/29/1990,SYD-ADL,Business,402
2/5/1990,SYD-ADL,Business,403
2/12/1990,SYD-ADL,Business,418
2/19/1990,SYD-ADL,Business,393
2/26/1990,SYD-ADL,Business,418
3/5/1990,SYD-ADL,Business,480
3/12/1990,SYD-ADL,Business,447
3/19/1990,SYD-ADL,Business,499
3/26/1990,SYD-ADL,Business,566
4/2/1990,SYD-ADL,Business,374
4/9/1990,SYD-ADL,Business,329
4/16/1990,SYD-ADL,Business,425
4/23/1990,SYD-ADL,Business,412
4/30/1990,SYD-ADL,Business,374
5/7/1990,SYD-ADL,Business,465
5/14/1990,SYD-ADL,Business,360
5/21/1990,SYD-ADL,Business,354
5/28/1990,SYD-ADL,Business,340
6/4/1990,SYD-ADL,Business,290
6/11/1990,SYD-ADL,Business,361
6/18/1990,SYD-ADL,Business,310
6/25/1990,SYD-ADL,Business,254
7/2/1990,SYD-ADL,Business,375
7/9/1990,SYD-ADL,Business,358
7/16/1990,SYD-ADL,Business,345
7/23/1990,SYD-ADL,Business,319
7/30/1990,SYD-ADL,Business,358
8/6/1990,SYD-ADL,Business,317
8/13/1990,SYD-ADL,Business,420
8/20/1990,SYD-ADL,Business,357
8/27/1990,SYD-ADL,Business,366
9/3/1990,SYD-ADL,Business,346
9/10/1990,SYD-ADL,Business,399
9/17/1990,SYD-ADL,Business,271
9/24/1990,SYD-ADL,Business,272
10/1/1990,SYD-ADL,Business,323
10/8/1990,SYD-ADL,Business,387
10/15/1990,SYD-ADL,Business,459
10/22/1990,SYD-ADL,Business,561
10/29/1990,SYD-ADL,Business,504
11/5/1990,SYD-ADL,Business,452
11/12/1990,SYD-ADL,Business,446
11/19/1990,SYD-ADL,Business,424
11/26/1990,SYD-ADL,Business,374
12/3/1990,SYD-ADL,Business,385
12/10/1990,SYD-ADL,Business,295
12/17/1990,SYD-ADL,Business,121
12/24/1990,SYD-ADL,Business,130
1/7/1991,SYD-ADL,Business,151
1/14/1991,SYD-ADL,Business,195
1/21/1991,SYD-ADL,Business,290
1/28/1991,SYD-ADL,Business,202
2/4/1991,SYD-ADL,Business,344
2/11/1991,SYD-ADL,Business,300
2/18/1991,SYD-ADL,Business,387
2/25/1991,SYD-ADL,Business,360
3/4/1991,SYD-ADL,Business,408
3/11/1991,SYD-ADL,Business,462
3/18/1991,SYD-ADL,Business,521
3/25/1991,SYD-ADL,Business,345
4/1/1991,SYD-ADL,Business,295
4/8/1991,SYD-ADL,Business,459
4/15/1991,SYD-ADL,Business,486
4/22/1991,SYD-ADL,Business,335
4/29/1991,SYD-ADL,Business,453
5/6/1991,SYD-ADL,Business,490
5/13/1991,SYD-ADL,Business,399
5/20/1991,SYD-ADL,Business,453
5/27/1991,SYD-ADL,Business,442
6/3/1991,SYD-ADL,Business,464
6/10/1991,SYD-ADL,Business,362
6/17/1991,SYD-ADL,Business,504
6/24/1991,SYD-ADL,Business,381
7/1/1991,SYD-ADL,Business,374
7/8/1991,SYD-ADL,Business,318
7/15/1991,SYD-ADL,Business,341
7/22/1991,SYD-ADL,Business,403
7/29/1991,SYD-ADL,Business,391
8/5/1991,SYD-ADL,Business,368
8/12/1991,SYD-ADL,Business,385
8/19/1991,SYD-ADL,Business,372
8/26/1991,SYD-ADL,Business,338
9/2/1991,SYD-ADL,Business,376
9/9/1991,SYD-ADL,Business,304
9/16/1991,SYD-ADL,Business,328
9/23/1991,SYD-ADL,Business,379
9/30/1991,SYD-ADL,Business,343
10/7/1991,SYD-ADL,Business,356
10/14/1991,SYD-ADL,Business,346
10/21/1991,SYD-ADL,Business,391
10/28/1991,SYD-ADL,Business,472
11/4/1991,SYD-ADL,Business,609
11/11/1991,SYD-ADL,Business,411
11/18/1991,SYD-ADL,Business,408
11/25/1991,SYD-ADL,Business,366
12/2/1991,SYD-ADL,Business,353
12/9/1991,SYD-ADL,Business,428
12/16/1991,SYD-ADL,Business,346
12/23/1991,SYD-ADL,Business,64
12/30/1991,SYD-ADL,Business,108
1/6/1992,SYD-ADL,Business,151
1/13/1992,SYD-ADL,Business,255
1/20/1992,SYD-ADL,Business,252
1/27/1992,SYD-ADL,Business,298
2/3/1992,SYD-ADL,Business,347
2/10/1992,SYD-ADL,Business,403
2/17/1992,SYD-ADL,Business,375
2/24/1992,SYD-ADL,Business,463
3/2/1992,SYD-ADL,Business,447
3/9/1992,SYD-ADL,Business,468
3/16/1992,SYD-ADL,Business,480
3/23/1992,SYD-ADL,Business,1860
3/30/1992,SYD-ADL,Business,1860
4/6/1992,SYD-ADL,Business,1861
4/13/1992,SYD-ADL,Business,1833
4/20/1992,SYD-ADL,Business,1377
4/27/1992,SYD-ADL,Business,1824
5/4/1992,SYD-ADL,Business,1762
5/11/1992,SYD-ADL,Business,1584
5/18/1992,SYD-ADL,Business,1648
5/25/1992,SYD-ADL,Business,1554
6/1/1992,SYD-ADL,Business,1420
6/8/1992,SYD-ADL,Business,1141
6/15/1992,SYD-ADL,Business,1201
6/22/1992,SYD-ADL,Business,819
6/29/1992,SYD-ADL,Business,773
7/6/1992,SYD-ADL,Business,728
7/13/1992,SYD-ADL,Business,704
7/20/1992,SYD-ADL,Business,797
7/27/1992,SYD-ADL,Business,618
8/3/1992,SYD-ADL,Business,677
8/10/1992,SYD-ADL,Business,670
8/17/1992,SYD-ADL,Business,614
8/24/1992,SYD-ADL,Business,724
8/31/1992,SYD-ADL,Business,571
9/7/1992,SYD-ADL,Business,515
9/14/1992,SYD-ADL,Business,667
9/21/1992,SYD-ADL,Business,619
9/28/1992,SYD-ADL,Business,579
10/5/1992,SYD-ADL,Business,489
10/12/1992,SYD-ADL,Business,657
10/19/1992,SYD-ADL,Business,746
10/26/1992,SYD-ADL,Business,644
11/2/1992,SYD-ADL,Business,750
11/9/1992,SYD-ADL,Business,975
11/16/1992,SYD-ADL,Business,673
11/23/1992,SYD-ADL,Business,677
6/29/1987,SYD-ADL,Economy,4263
7/6/1987,SYD-ADL,Economy,4050
7/13/1987,SYD-ADL,Economy,4316
7/20/1987,SYD-ADL,Economy,4196
7/27/1987,SYD-ADL,Economy,3842
8/3/1987,SYD-ADL,Economy,3979
8/10/1987,SYD-ADL,Economy,3947
8/17/1987,SYD-ADL,Economy,3955
8/24/1987,SYD-ADL,Economy,4114
8/31/1987,SYD-ADL,Economy,4029
9/7/1987,SYD-ADL,Economy,3858
9/14/1987,SYD-ADL,Economy,4044
9/21/1987,SYD-ADL,Economy,4657
9/28/1987,SYD-ADL,Economy,4473
10/5/1987,SYD-ADL,Economy,5003
10/12/1987,SYD-ADL,Economy,4519
10/19/1987,SYD-ADL,Economy,3846
10/26/1987,SYD-ADL,Economy,4302
11/2/1987,SYD-ADL,Economy,4380
11/9/1987,SYD-ADL,Economy,6241
11/16/1987,SYD-ADL,Economy,6977
11/23/1987,SYD-ADL,Economy,4008
11/30/1987,SYD-ADL,Economy,3907
12/7/1987,SYD-ADL,Economy,3972
12/14/1987,SYD-ADL,Economy,4445
12/21/1987,SYD-ADL,Economy,4043
12/28/1987,SYD-ADL,Economy,3678
1/4/1988,SYD-ADL,Economy,4058
1/4/1988,SYD-ADL,Economy,4660
1/11/1988,SYD-ADL,Economy,4431
1/18/1988,SYD-ADL,Economy,4359
1/25/1988,SYD-ADL,Economy,3935
2/1/1988,SYD-ADL,Economy,4281
2/8/1988,SYD-ADL,Economy,4536
2/15/1988,SYD-ADL,Economy,3821
2/22/1988,SYD-ADL,Economy,3476
2/29/1988,SYD-ADL,Economy,4449
3/7/1988,SYD-ADL,Economy,4234
3/14/1988,SYD-ADL,Economy,4462
3/21/1988,SYD-ADL,Economy,4675
3/28/1988,SYD-ADL,Economy,4478
4/4/1988,SYD-ADL,Economy,4860
4/11/1988,SYD-ADL,Economy,4741
4/18/1988,SYD-ADL,Economy,4405
4/25/1988,SYD-ADL,Economy,4360
5/2/1988,SYD-ADL,Economy,4268
5/9/1988,SYD-ADL,Economy,4149
5/16/1988,SYD-ADL,Economy,4103
5/23/1988,SYD-ADL,Economy,3826
5/30/1988,SYD-ADL,Economy,3539
6/6/1988,SYD-ADL,Economy,3789
6/13/1988,SYD-ADL,Economy,3944
6/20/1988,SYD-ADL,Economy,4258
6/27/1988,SYD-ADL,Economy,4764
7/4/1988,SYD-ADL,Economy,5000
7/11/1988,SYD-ADL,Economy,4552
7/18/1988,SYD-ADL,Economy,4206
7/25/1988,SYD-ADL,Economy,3949
8/1/1988,SYD-ADL,Economy,4237
8/8/1988,SYD-ADL,Economy,4298
8/15/1988,SYD-ADL,Economy,4387
8/22/1988,SYD-ADL,Economy,4547
8/29/1988,SYD-ADL,Economy,4246
9/5/1988,SYD-ADL,Economy,4743
9/12/1988,SYD-ADL,Economy,4671
9/19/1988,SYD-ADL,Economy,4930
9/26/1988,SYD-ADL,Economy,3542
10/3/1988,SYD-ADL,Economy,4835
10/10/1988,SYD-ADL,Economy,4149
10/17/1988,SYD-ADL,Economy,4470
10/24/1988,SYD-ADL,Economy,4176
10/31/1988,SYD-ADL,Economy,6783
11/7/1988,SYD-ADL,Economy,7261
11/14/1988,SYD-ADL,Economy,4439
11/21/1988,SYD-ADL,Economy,4419
11/28/1988,SYD-ADL,Economy,4434
12/5/1988,SYD-ADL,Economy,4439
12/12/1988,SYD-ADL,Economy,4478
12/19/1988,SYD-ADL,Economy,3471
12/26/1988,SYD-ADL,Economy,4095
1/2/1989,SYD-ADL,Economy,4252
1/9/1989,SYD-ADL,Economy,4262
1/16/1989,SYD-ADL,Economy,4225
1/23/1989,SYD-ADL,Economy,4160
1/30/1989,SYD-ADL,Economy,4823
2/6/1989,SYD-ADL,Economy,4460
2/13/1989,SYD-ADL,Economy,3818
2/20/1989,SYD-ADL,Economy,3814
2/27/1989,SYD-ADL,Economy,3869
3/6/1989,SYD-ADL,Economy,4538
3/13/1989,SYD-ADL,Economy,4784
3/20/1989,SYD-ADL,Economy,4461
3/27/1989,SYD-ADL,Economy,4125
4/3/1989,SYD-ADL,Economy,4301
4/10/1989,SYD-ADL,Economy,4528
4/17/1989,SYD-ADL,Economy,3950
4/24/1989,SYD-ADL,Economy,3958
5/1/1989,SYD-ADL,Economy,3830
5/8/1989,SYD-ADL,Economy,3646
5/15/1989,SYD-ADL,Economy,3791
5/22/1989,SYD-ADL,Economy,3549
5/29/1989,SYD-ADL,Economy,3764
6/5/1989,SYD-ADL,Economy,3762
6/12/1989,SYD-ADL,Economy,4371
6/19/1989,SYD-ADL,Economy,4220
6/26/1989,SYD-ADL,Economy,4759
7/3/1989,SYD-ADL,Economy,4980
7/10/1989,SYD-ADL,Economy,4474
7/17/1989,SYD-ADL,Economy,3831
7/24/1989,SYD-ADL,Economy,3737
7/31/1989,SYD-ADL,Economy,3710
8/7/1989,SYD-ADL,Economy,3381
8/14/1989,SYD-ADL,Economy,1656
8/21/1989,SYD-ADL,Economy,0
8/28/1989,SYD-ADL,Economy,0
9/4/1989,SYD-ADL,Economy,0
9/11/1989,SYD-ADL,Economy,0
9/18/1989,SYD-ADL,Economy,0
9/25/1989,SYD-ADL,Economy,0
10/2/1989,SYD-ADL,Economy,0
10/9/1989,SYD-ADL,Economy,2436
10/16/1989,SYD-ADL,Economy,2191
10/23/1989,SYD-ADL,Economy,2598
10/30/1989,SYD-ADL,Economy,3405
11/6/1989,SYD-ADL,Economy,3389
11/13/1989,SYD-ADL,Economy,4200
11/20/1989,SYD-ADL,Economy,4459
11/27/1989,SYD-ADL,Economy,4420
12/4/1989,SYD-ADL,Economy,4680
12/11/1989,SYD-ADL,Economy,3618
12/18/1989,SYD-ADL,Economy,2968
12/25/1989,SYD-ADL,Economy,3461
1/1/1990,SYD-ADL,Economy,3753
1/8/1990,SYD-ADL,Economy,3666
1/15/1990,SYD-ADL,Economy,3337
1/22/1990,SYD-ADL,Economy,3414
1/29/1990,SYD-ADL,Economy,3116
2/5/1990,SYD-ADL,Economy,3431
2/12/1990,SYD-ADL,Economy,3624
2/19/1990,SYD-ADL,Economy,3365
2/26/1990,SYD-ADL,Economy,3422
3/5/1990,SYD-ADL,Economy,3480
3/12/1990,SYD-ADL,Economy,3823
3/19/1990,SYD-ADL,Economy,3999
3/26/1990,SYD-ADL,Economy,4363
4/2/1990,SYD-ADL,Economy,4592
4/9/1990,SYD-ADL,Economy,4211
4/16/1990,SYD-ADL,Economy,4580
4/23/1990,SYD-ADL,Economy,4386
4/30/1990,SYD-ADL,Economy,3862
5/7/1990,SYD-ADL,Economy,3763
5/14/1990,SYD-ADL,Economy,3682
5/21/1990,SYD-ADL,Economy,3601
5/28/1990,SYD-ADL,Economy,4018
6/4/1990,SYD-ADL,Economy,3853
6/11/1990,SYD-ADL,Economy,3815
6/18/1990,SYD-ADL,Economy,4415
6/25/1990,SYD-ADL,Economy,4762
7/2/1990,SYD-ADL,Economy,5122
7/9/1990,SYD-ADL,Economy,4499
7/16/1990,SYD-ADL,Economy,4375
7/23/1990,SYD-ADL,Economy,3977
7/30/1990,SYD-ADL,Economy,4247
8/6/1990,SYD-ADL,Economy,4381
8/13/1990,SYD-ADL,Economy,4042
8/20/1990,SYD-ADL,Economy,4072
8/27/1990,SYD-ADL,Economy,4025
9/3/1990,SYD-ADL,Economy,3817
9/10/1990,SYD-ADL,Economy,4220
9/17/1990,SYD-ADL,Economy,3373
9/24/1990,SYD-ADL,Economy,4898
10/1/1990,SYD-ADL,Economy,4244
10/8/1990,SYD-ADL,Economy,4497
10/15/1990,SYD-ADL,Economy,4196
10/22/1990,SYD-ADL,Economy,5778
10/29/1990,SYD-ADL,Economy,5978
11/5/1990,SYD-ADL,Economy,4475
11/12/1990,SYD-ADL,Economy,4567
11/19/1990,SYD-ADL,Economy,4438
11/26/1990,SYD-ADL,Economy,4502
12/3/1990,SYD-ADL,Economy,4495
12/10/1990,SYD-ADL,Economy,4915
12/17/1990,SYD-ADL,Economy,4610
12/24/1990,SYD-ADL,Economy,4878
1/7/1991,SYD-ADL,Economy,5072
1/14/1991,SYD-ADL,Economy,5268
1/21/1991,SYD-ADL,Economy,5499
1/28/1991,SYD-ADL,Economy,4814
2/4/1991,SYD-ADL,Economy,4623
2/11/1991,SYD-ADL,Economy,4982
2/18/1991,SYD-ADL,Economy,5086
2/25/1991,SYD-ADL,Economy,4641
3/4/1991,SYD-ADL,Economy,4093
3/11/1991,SYD-ADL,Economy,4229
3/18/1991,SYD-ADL,Economy,4707
3/25/1991,SYD-ADL,Economy,4426
4/1/1991,SYD-ADL,Economy,4543
4/8/1991,SYD-ADL,Economy,4651
4/15/1991,SYD-ADL,Economy,4674
4/22/1991,SYD-ADL,Economy,4285
4/29/1991,SYD-ADL,Economy,4830
5/6/1991,SYD-ADL,Economy,4213
5/13/1991,SYD-ADL,Economy,4409
5/20/1991,SYD-ADL,Economy,4021
5/27/1991,SYD-ADL,Economy,4285
6/3/1991,SYD-ADL,Economy,4339
6/10/1991,SYD-ADL,Economy,3839
6/17/1991,SYD-ADL,Economy,4226
6/24/1991,SYD-ADL,Economy,4327
7/1/1991,SYD-ADL,Economy,4819
7/8/1991,SYD-ADL,Economy,5052
7/15/1991,SYD-ADL,Economy,5012
7/22/1991,SYD-ADL,Economy,4738
7/29/1991,SYD-ADL,Economy,4353
8/5/1991,SYD-ADL,Economy,4465
8/12/1991,SYD-ADL,Economy,4735
8/19/1991,SYD-ADL,Economy,4486
8/26/1991,SYD-ADL,Economy,4843
9/2/1991,SYD-ADL,Economy,4956
9/9/1991,SYD-ADL,Economy,4999
9/16/1991,SYD-ADL,Economy,5590
9/23/1991,SYD-ADL,Economy,5468
9/30/1991,SYD-ADL,Economy,5916
10/7/1991,SYD-ADL,Economy,5943
10/14/1991,SYD-ADL,Economy,6139
10/21/1991,SYD-ADL,Economy,5490
10/28/1991,SYD-ADL,Economy,7232
11/4/1991,SYD-ADL,Economy,7650
11/11/1991,SYD-ADL,Economy,5690
11/18/1991,SYD-ADL,Economy,5453
11/25/1991,SYD-ADL,Economy,6012
12/2/1991,SYD-ADL,Economy,5365
12/9/1991,SYD-ADL,Economy,5427
12/16/1991,SYD-ADL,Economy,6126
12/23/1991,SYD-ADL,Economy,6590
12/30/1991,SYD-ADL,Economy,6079
1/6/1992,SYD-ADL,Economy,6810
1/13/1992,SYD-ADL,Economy,6855
1/20/1992,SYD-ADL,Economy,6646
1/27/1992,SYD-ADL,Economy,5422
2/3/1992,SYD-ADL,Economy,4957
2/10/1992,SYD-ADL,Economy,5106
2/17/1992,SYD-ADL,Economy,5312
2/24/1992,SYD-ADL,Economy,5630
3/2/1992,SYD-ADL,Economy,5962
3/9/1992,SYD-ADL,Economy,5616
3/16/1992,SYD-ADL,Economy,5725
3/23/1992,SYD-ADL,Economy,4171
3/30/1992,SYD-ADL,Economy,3891
4/6/1992,SYD-ADL,Economy,4430
4/13/1992,SYD-ADL,Economy,4570
4/20/1992,SYD-ADL,Economy,4640
4/27/1992,SYD-ADL,Economy,4267
5/4/1992,SYD-ADL,Economy,4402
5/11/1992,SYD-ADL,Economy,4319
5/18/1992,SYD-ADL,Economy,4523
5/25/1992,SYD-ADL,Economy,4249
6/1/1992,SYD-ADL,Economy,4581
6/8/1992,SYD-ADL,Economy,4748
6/15/1992,SYD-ADL,Economy,4859
6/22/1992,SYD-ADL,Economy,5850
6/29/1992,SYD-ADL,Economy,6288
7/6/1992,SYD-ADL,Economy,6493
7/13/1992,SYD-ADL,Economy,6982
7/20/1992,SYD-ADL,Economy,6131
7/27/1992,SYD-ADL,Economy,6013
8/3/1992,SYD-ADL,Economy,5825
8/10/1992,SYD-ADL,Economy,5900
8/17/1992,SYD-ADL,Economy,5984
8/24/1992,SYD-ADL,Economy,6018
8/31/1992,SYD-ADL,Economy,5724
9/7/1992,SYD-ADL,Economy,6151
9/14/1992,SYD-ADL,Economy,6383
9/21/1992,SYD-ADL,Economy,6539
9/28/1992,SYD-ADL,Economy,7125
10/5/1992,SYD-ADL,Economy,6876
10/12/1992,SYD-ADL,Economy,6488
10/19/1992,SYD-ADL,Economy,6403
10/26/1992,SYD-ADL,Economy,6233
11/2/1992,SYD-ADL,Economy,8147
11/9/1992,SYD-ADL,Economy,8356
11/16/1992,SYD-ADL,Economy,6029
11/23/1992,SYD-ADL,Economy,6009
6/29/1987,SYD-ADL,First,351
7/6/1987,SYD-ADL,First,336
7/13/1987,SYD-ADL,First,299
7/20/1987,SYD-ADL,First,438
7/27/1987,SYD-ADL,First,355
8/3/1987,SYD-ADL,First,440
8/10/1987,SYD-ADL,First,368
8/17/1987,SYD-ADL,First,417
8/24/1987,SYD-ADL,First,378
8/31/1987,SYD-ADL,First,401
9/7/1987,SYD-ADL,First,373
9/14/1987,SYD-ADL,First,384
9/21/1987,SYD-ADL,First,367
9/28/1987,SYD-ADL,First,448
10/5/1987,SYD-ADL,First,417
10/12/1987,SYD-ADL,First,443
10/19/1987,SYD-ADL,First,408
10/26/1987,SYD-ADL,First,451
11/2/1987,SYD-ADL,First,422
11/9/1987,SYD-ADL,First,739
11/16/1987,SYD-ADL,First,803
11/23/1987,SYD-ADL,First,398
11/30/1987,SYD-ADL,First,420
12/7/1987,SYD-ADL,First,405
12/14/1987,SYD-ADL,First,326
12/21/1987,SYD-ADL,First,216
12/28/1987,SYD-ADL,First,91
1/4/1988,SYD-ADL,First,152
1/4/1988,SYD-ADL,First,174
1/11/1988,SYD-ADL,First,257
1/18/1988,SYD-ADL,First,328
1/25/1988,SYD-ADL,First,433
2/1/1988,SYD-ADL,First,459
2/8/1988,SYD-ADL,First,461
2/15/1988,SYD-ADL,First,408
2/22/1988,SYD-ADL,First,333
2/29/1988,SYD-ADL,First,482
3/7/1988,SYD-ADL,First,401
3/14/1988,SYD-ADL,First,417
3/21/1988,SYD-ADL,First,253
3/28/1988,SYD-ADL,First,314
4/4/1988,SYD-ADL,First,428
4/11/1988,SYD-ADL,First,411
4/18/1988,SYD-ADL,First,322
4/25/1988,SYD-ADL,First,439
5/2/1988,SYD-ADL,First,464
5/9/1988,SYD-ADL,First,425
5/16/1988,SYD-ADL,First,450
5/23/1988,SYD-ADL,First,352
5/30/1988,SYD-ADL,First,340
6/6/1988,SYD-ADL,First,341
6/13/1988,SYD-ADL,First,384
6/20/1988,SYD-ADL,First,339
6/27/1988,SYD-ADL,First,318
7/4/1988,SYD-ADL,First,347
7/11/1988,SYD-ADL,First,357
7/18/1988,SYD-ADL,First,414
7/25/1988,SYD-ADL,First,384
8/1/1988,SYD-ADL,First,389
8/8/1988,SYD-ADL,First,342
8/15/1988,SYD-ADL,First,367
8/22/1988,SYD-ADL,First,373
8/29/1988,SYD-ADL,First,404
9/5/1988,SYD-ADL,First,373
9/12/1988,SYD-ADL,First,378
9/19/1988,SYD-ADL,First,320
9/26/1988,SYD-ADL,First,215
10/3/1988,SYD-ADL,First,326
10/10/1988,SYD-ADL,First,301
10/17/1988,SYD-ADL,First,412
10/24/1988,SYD-ADL,First,361
10/31/1988,SYD-ADL,First,681
11/7/1988,SYD-ADL,First,828
11/14/1988,SYD-ADL,First,417
11/21/1988,SYD-ADL,First,416
11/28/1988,SYD-ADL,First,450
12/5/1988,SYD-ADL,First,354
12/12/1988,SYD-ADL,First,285
12/19/1988,SYD-ADL,First,104
12/26/1988,SYD-ADL,First,153
1/2/1989,SYD-ADL,First,202
1/9/1989,SYD-ADL,First,242
1/16/1989,SYD-ADL,First,241
1/23/1989,SYD-ADL,First,316
1/30/1989,SYD-ADL,First,394
2/6/1989,SYD-ADL,First,384
2/13/1989,SYD-ADL,First,317
2/20/1989,SYD-ADL,First,345
2/27/1989,SYD-ADL,First,364
3/6/1989,SYD-ADL,First,365
3/13/1989,SYD-ADL,First,303
3/20/1989,SYD-ADL,First,307
3/27/1989,SYD-ADL,First,315
4/3/1989,SYD-ADL,First,288
4/10/1989,SYD-ADL,First,391
4/17/1989,SYD-ADL,First,334
4/24/1989,SYD-ADL,First,338
5/1/1989,SYD-ADL,First,422
5/8/1989,SYD-ADL,First,355
5/15/1989,SYD-ADL,First,293
5/22/1989,SYD-ADL,First,310
5/29/1989,SYD-ADL,First,388
6/5/1989,SYD-ADL,First,355
6/12/1989,SYD-ADL,First,322
6/19/1989,SYD-ADL,First,290
6/26/1989,SYD-ADL,First,347
7/3/1989,SYD-ADL,First,286
7/10/1989,SYD-ADL,First,261
7/17/1989,SYD-ADL,First,298
7/24/1989,SYD-ADL,First,263
7/31/1989,SYD-ADL,First,343
8/7/1989,SYD-ADL,First,255
8/14/1989,SYD-ADL,First,147
8/21/1989,SYD-ADL,First,0
8/28/1989,SYD-ADL,First,0
9/4/1989,SYD-ADL,First,0
9/11/1989,SYD-ADL,First,0
9/18/1989,SYD-ADL,First,0
9/25/1989,SYD-ADL,First,0
10/2/1989,SYD-ADL,First,0
10/9/1989,SYD-ADL,First,0
10/16/1989,SYD-ADL,First,0
10/23/1989,SYD-ADL,First,63
10/30/1989,SYD-ADL,First,116
11/6/1989,SYD-ADL,First,42
11/13/1989,SYD-ADL,First,37
11/20/1989,SYD-ADL,First,30
11/27/1989,SYD-ADL,First,32
12/4/1989,SYD-ADL,First,40
12/11/1989,SYD-ADL,First,162
12/18/1989,SYD-ADL,First,62
12/25/1989,SYD-ADL,First,93
1/1/1990,SYD-ADL,First,147
1/8/1990,SYD-ADL,First,225
1/15/1990,SYD-ADL,First,216
1/22/1990,SYD-ADL,First,214
1/29/1990,SYD-ADL,First,341
2/5/1990,SYD-ADL,First,240
2/12/1990,SYD-ADL,First,356
2/19/1990,SYD-ADL,First,300
2/26/1990,SYD-ADL,First,313
3/5/1990,SYD-ADL,First,310
3/12/1990,SYD-ADL,First,381
3/19/1990,SYD-ADL,First,335
3/26/1990,SYD-ADL,First,266
4/2/1990,SYD-ADL,First,226
4/9/1990,SYD-ADL,First,235
4/16/1990,SYD-ADL,First,254
4/23/1990,SYD-ADL,First,274
4/30/1990,SYD-ADL,First,316
5/7/1990,SYD-ADL,First,268
5/14/1990,SYD-ADL,First,255
5/21/1990,SYD-ADL,First,261
5/28/1990,SYD-ADL,First,275
6/4/1990,SYD-ADL,First,233
6/11/1990,SYD-ADL,First,286
6/18/1990,SYD-ADL,First,275
6/25/1990,SYD-ADL,First,252
7/2/1990,SYD-ADL,First,209
7/9/1990,SYD-ADL,First,260
7/16/1990,SYD-ADL,First,263
7/23/1990,SYD-ADL,First,233
7/30/1990,SYD-ADL,First,264
8/6/1990,SYD-ADL,First,258
8/13/1990,SYD-ADL,First,256
8/20/1990,SYD-ADL,First,231
8/27/1990,SYD-ADL,First,259
9/3/1990,SYD-ADL,First,220
9/10/1990,SYD-ADL,First,229
9/17/1990,SYD-ADL,First,172
9/24/1990,SYD-ADL,First,205
10/1/1990,SYD-ADL,First,217
10/8/1990,SYD-ADL,First,331
10/15/1990,SYD-ADL,First,374
10/22/1990,SYD-ADL,First,339
10/29/1990,SYD-ADL,First,406
11/5/1990,SYD-ADL,First,251
11/12/1990,SYD-ADL,First,303
11/19/1990,SYD-ADL,First,280
11/26/1990,SYD-ADL,First,249
12/3/1990,SYD-ADL,First,275
12/10/1990,SYD-ADL,First,237
12/17/1990,SYD-ADL,First,42
12/24/1990,SYD-ADL,First,69
1/7/1991,SYD-ADL,First,133
1/14/1991,SYD-ADL,First,164
1/21/1991,SYD-ADL,First,237
1/28/1991,SYD-ADL,First,198
2/4/1991,SYD-ADL,First,219
2/11/1991,SYD-ADL,First,226
2/18/1991,SYD-ADL,First,287
2/25/1991,SYD-ADL,First,269
3/4/1991,SYD-ADL,First,213
3/11/1991,SYD-ADL,First,231
3/18/1991,SYD-ADL,First,225
3/25/1991,SYD-ADL,First,206
4/1/1991,SYD-ADL,First,160
4/8/1991,SYD-ADL,First,224
4/15/1991,SYD-ADL,First,167
4/22/1991,SYD-ADL,First,206
4/29/1991,SYD-ADL,First,176
5/6/1991,SYD-ADL,First,234
5/13/1991,SYD-ADL,First,221
5/20/1991,SYD-ADL,First,224
5/27/1991,SYD-ADL,First,213
6/3/1991,SYD-ADL,First,213
6/10/1991,SYD-ADL,First,194
6/17/1991,SYD-ADL,First,213
6/24/1991,SYD-ADL,First,209
7/1/1991,SYD-ADL,First,166
7/8/1991,SYD-ADL,First,160
7/15/1991,SYD-ADL,First,148
7/22/1991,SYD-ADL,First,197
7/29/1991,SYD-ADL,First,205
8/5/1991,SYD-ADL,First,162
8/12/1991,SYD-ADL,First,178
8/19/1991,SYD-ADL,First,141
8/26/1991,SYD-ADL,First,158
9/2/1991,SYD-ADL,First,178
9/9/1991,SYD-ADL,First,174
9/16/1991,SYD-ADL,First,158
